Normalized Time (-),Theta (rad),Blade,Element,Rev,x/R (-),y/R (-),z/R (-),AOA25 (deg),AOA50 (deg),AOA75 (deg),AdotNorm (-),Re (-),Mach (-),Ur (-),IndU (-),IndV (-),IndW (-),GB (?),CL (-),CD (-),CM25 (-),CLCirc (-),CN (-),CT (-),Fx (-),Fy (-),Fz (-),te (-)
0.1989675E+02,0.2984513E+02,0.1000000E+01,0.4000000E+01,0.5000000E+01,-.9255710E+00,0.8563800E+00,0.5273559E-15,0.3301052E+02,0.3360285E+02,0.3418715E+02,0.9854595E-02,0.1011345E+08,0.1321448E+00,0.1673431E+01,-.8028493E-02,-.2423422E-02,-.1493376E-01,0.7555766E-01,0.1524406E+01,0.4778233E+00,0.3041632E-02,0.1499938E+01,0.1534111E+01,-.4456804E+00,0.1960065E-01,0.8349263E-02,0.6189346E-02,0.5726340E-02
0.1989675E+02,0.2984513E+02,0.1000000E+01,0.5000000E+01,0.5000000E+01,-.9888420E+00,0.1101060E+01,0.3608225E-15,0.3349371E+02,0.3404885E+02,0.3459682E+02,0.8292258E-02,0.1011860E+08,0.1416811E+00,0.1794194E+01,-.5724931E-02,-.5212108E-03,-.1299892E-01,0.7301590E-01,0.1468534E+01,0.5134638E+00,0.2837640E-02,0.1448744E+01,0.1504257E+01,-.3967957E+00,0.2061666E-01,0.1880339E-02,0.5460872E-02,0.5397754E-02
0.1989675E+02,0.2984513E+02,0.1000000E+01,0.6000000E+01,0.5000000E+01,-.9723290E+00,0.1345740E+01,0.4163336E-15,0.3335747E+02,0.3392167E+02,0.3447849E+02,0.8667110E-02,0.1011415E+08,0.1391588E+00,0.1762253E+01,-.6347647E-02,0.8034692E-03,-.1343912E-01,0.7441215E-01,0.1498014E+01,0.5040065E+00,0.2887816E-02,0.1477097E+01,0.1524319E+01,-.4177549E+00,0.2051067E-01,-.4639126E-02,0.5763143E-02,0.5601449E-02
0.1989675E+02,0.2984513E+02,0.1000000E+01,0.7000000E+01,0.5000000E+01,-.8790495E+00,0.1590420E+01,0.5273559E-15,0.3315276E+02,0.3378024E+02,0.3439867E+02,0.1136729E-01,0.1016645E+08,0.1258568E+00,0.1593802E+01,-.9371575E-02,0.2975024E-02,-.1578128E-01,0.7795555E-01,0.1568229E+01,0.4680316E+00,0.3212612E-02,0.1539474E+01,0.1563705E+01,-.4829328E+00,0.1912778E-01,-.1025785E-01,0.6703265E-02,0.5890005E-02
0.1989675E+02,0.2984513E+02,0.1000000E+01,0.8000000E+01,0.5000000E+01,-.7113285E+00,0.1835100E+01,0.3053113E-15,0.3479239E+02,0.3560177E+02,0.3639509E+02,0.2055608E-01,0.1057505E+08,0.1043349E+00,0.1321257E+01,-.1259294E-01,0.6455696E-02,-.1805609E-01,0.7787079E-01,0.1532983E+01,0.4884236E+00,0.1773863E-02,0.1478382E+01,0.1530777E+01,-.4952940E+00,0.1614684E-01,-.1347715E-01,0.6805127E-02,0.4839189E-02
0.1989675E+02,0.2984513E+02,0.1000000E+01,0.9000000E+01,0.5000000E+01,-.4672890E+00,0.2079780E+01,0.2289835E-15,0.4154633E+02,0.4263360E+02,0.4368416E+02,0.5192654E-01,0.9746856E+07,0.7581240E-01,0.9600591E+00,-.1341074E-01,0.9789306E-02,-.1759357E-01,0.5943114E-01,0.1369090E+01,0.7553297E+00,0.5796745E-03,0.1224176E+01,0.1518830E+01,-.3715987E+00,0.1072946E-01,-.1244728E-01,0.4020611E-02,0.1878373E-02
0.1989675E+02,0.2984513E+02,0.1000000E+01,0.1000000E+02,0.5000000E+01,-.1626810E+00,0.2324460E+01,0.6245005E-16,0.6642687E+02,0.6729352E+02,0.6810175E+02,0.1569048E+00,0.7126265E+07,0.5046068E-01,0.6390146E+00,-.1011375E-01,0.1159490E-01,-.1153275E-01,0.3572432E-01,0.1242413E+01,0.1465821E+01,-.2027890E-02,0.1006460E+01,0.1831796E+01,-.5802972E+00,0.6297325E-02,-.8373837E-02,0.3319173E-02,0.5407409E-03
0.1989675E+02,0.2984513E+02,0.2000000E+01,0.1000000E+01,0.5000000E+01,0.1884725E+00,0.1223400E+00,-.4857226E-16,-.6464347E+02,-.6369421E+02,-.6267675E+02,0.2438952E+00,0.6766407E+07,0.4791255E-01,0.6067461E+00,-.1820864E-01,-.1638211E-01,-.2286994E-01,-.2245373E-01,-.2337968E+00,0.1601292E+01,-.2592653E-02,-.6662311E+00,-.1539075E+01,0.5000463E+00,0.4770140E-02,-.7348702E-02,0.2846501E-02,-.5355945E-03
0.1989675E+02,0.2984513E+02,0.2000000E+01,0.2000000E+01,0.5000000E+01,0.5270105E+00,0.3670200E+00,-.1179612E-15,-.3886236E+02,-.3781049E+02,-.3672776E+02,0.4699681E-01,0.9545655E+07,0.7776055E-01,0.9847297E+00,-.4352852E-01,-.1742026E-01,-.2375062E-01,-.4403305E-01,-.7928763E+00,0.9382349E+00,0.2352346E-02,-.9261205E+00,-.1201593E+01,0.2551716E+00,0.8526805E-02,-.1045921E-01,0.2865707E-02,-.1511870E-02
0.1989675E+02,0.2984513E+02,0.2000000E+01,0.3000000E+01,0.5000000E+01,0.7752670E+00,0.6117000E+00,-.2359224E-15,-.3244493E+02,-.3168904E+02,-.3092063E+02,0.1480180E-01,0.1004015E+08,0.1084646E+00,0.1373554E+01,-.6416361E-01,-.1127950E-01,-.3747728E-02,-.4298425E-01,-.8203415E+00,0.7398210E+00,0.4086552E-02,-.8595354E+00,-.1086673E+01,0.1985896E+00,0.1131334E-01,-.9080174E-02,0.2651083E-02,-.2058395E-02
0.1989675E+02,0.2984513E+02,0.2000000E+01,0.4000000E+01,0.5000000E+01,0.9255710E+00,0.8563800E+00,-.4996004E-15,-.3175538E+02,-.3113103E+02,-.3049835E+02,0.8467803E-02,0.9860799E+07,0.1288436E+00,0.1631626E+01,-.6880023E-01,-.5107028E-02,-.9807435E-03,-.4202718E-01,-.8348933E+00,0.6908444E+00,0.3384781E-02,-.8556825E+00,-.1071822E+01,0.1597167E+00,0.1301852E-01,-.5545483E-02,0.2108612E-02,-.1954145E-02
0.1989675E+02,0.2984513E+02,0.2000000E+01,0.5000000E+01,0.5000000E+01,0.9888420E+00,0.1101060E+01,-.3330669E-15,-.3212308E+02,-.3153643E+02,-.3094230E+02,0.6844071E-02,0.9849465E+07,0.1379127E+00,0.1746473E+01,-.6756898E-01,-.1014539E-02,-.4161660E-02,-.4259030E-01,-.8522578E+00,0.6954472E+00,0.3164844E-02,-.8681454E+00,-.1090133E+01,0.1469697E+00,0.1415664E-01,-.1291154E-02,0.1916494E-02,-.1897419E-02
0.1989675E+02,0.2984513E+02,0.2000000E+01,0.6000000E+01,0.5000000E+01,0.9723290E+00,0.1345740E+01,-.3885781E-15,-.3199677E+02,-.3140080E+02,-.3079716E+02,0.7235626E-02,0.9848825E+07,0.1355082E+00,0.1716024E+01,-.6820209E-01,0.1955328E-02,-.3171719E-02,-.4239225E-01,-.8470844E+00,0.6931235E+00,0.3220199E-02,-.8641648E+00,-.1084156E+01,0.1502618E+00,0.1383266E-01,0.3128686E-02,0.1965607E-02,-.1913566E-02
0.1989675E+02,0.2984513E+02,0.2000000E+01,0.7000000E+01,0.5000000E+01,0.8790495E+00,0.1590420E+01,-.3885781E-15,-.3195958E+02,-.3129833E+02,-.3062768E+02,0.1003600E-01,0.9917767E+07,0.1227782E+00,0.1554816E+01,-.6963767E-01,0.6546656E-02,0.5654113E-03,-.4238059E-01,-.8326192E+00,0.7047755E+00,0.3581625E-02,-.8579214E+00,-.1077578E+01,0.1696714E+00,0.1254435E-01,0.6727283E-02,0.2241289E-02,-.1972853E-02
0.1989675E+02,0.2984513E+02,0.2000000E+01,0.8000000E+01,0.5000000E+01,0.7113285E+00,0.1835100E+01,-.1387779E-15,-.3452523E+02,-.3367371E+02,-.3280499E+02,0.1944766E-01,0.1028814E+08,0.1015042E+00,0.1285410E+01,-.6230379E-01,0.1348787E-01,-.7973367E-02,-.4530382E-01,-.8323600E+00,0.8116033E+00,0.4518478E-02,-.8840816E+00,-.1142701E+01,0.2139108E+00,0.1140821E-01,0.9521993E-02,0.2781730E-02,-.1982320E-02
0.1989675E+02,0.2984513E+02,0.2000000E+01,0.9000000E+01,0.5000000E+01,0.4672890E+00,0.2079780E+01,-.2012279E-15,-.4375753E+02,-.4263166E+02,-.4146354E+02,0.6244718E-01,0.9412999E+07,0.7321562E-01,0.9271744E+00,-.3998864E-01,0.1906910E-01,-.3126036E-01,-.4422922E-01,-.7660365E+00,0.1080008E+01,0.6445618E-03,-.9433561E+00,-.1295061E+01,0.2757635E+00,0.8532693E-02,0.9898802E-02,0.2782798E-02,-.1300800E-02
0.1989675E+02,0.2984513E+02,0.2000000E+01,0.1000000E+02,0.5000000E+01,0.1626810E+00,0.2324460E+01,-.6245005E-16,-.7011271E+02,-.6932461E+02,-.6847455E+02,0.2198978E+00,0.7167863E+07,0.5075524E-01,0.6427448E+00,-.1619294E-01,0.1640540E-01,-.2537839E-01,-.1880220E-01,-.2200800E+00,0.1698983E+01,-.1950866E-02,-.5266396E+00,-.1667266E+01,0.3939591E+00,0.5798816E-02,0.7710947E-02,0.2279744E-02,-.3701173E-03
0.2010619E+02,0.3015929E+02,0.1000000E+01,0.1000000E+01,0.5000000E+01,-.1792480E+00,0.1223400E+00,0.5824121E-01,0.9211390E+02,0.9202390E+02,0.9194125E+02,0.2649549E+00,0.5687136E+07,0.4027029E-01,0.5099675E+00,-.8111377E-02,-.5817525E-02,-.5247818E-02,0.8232377E-02,0.3279905E+00,0.1794868E+01,-.2043289E-04,0.2906204E+00,0.1782165E+01,-.3911740E+00,0.4197147E-02,0.6011319E-02,0.2902656E-03,0.2964814E-03
0.2010619E+02,0.3015929E+02,0.1000000E+01,0.2000000E+01,0.5000000E+01,-.5012168E+00,0.3670200E+00,0.1628552E+00,0.5051849E+02,0.5157120E+02,0.5257731E+02,0.6932641E-01,0.7503848E+07,0.6112764E-01,0.7740969E+00,-.7439480E-02,-.9401410E-03,-.8827718E-02,0.4673609E-01,0.1416665E+01,0.1060508E+01,-.2032360E-02,0.1250440E+01,0.1711298E+01,-.4506390E+00,0.8103455E-02,0.9204999E-02,0.6553804E-03,0.1649038E-02
0.2010619E+02,0.3015929E+02,0.1000000E+01,0.3000000E+01,0.5000000E+01,-.7373227E+00,0.6117000E+00,0.2395707E+00,0.4058461E+02,0.4138895E+02,0.4217387E+02,0.2063308E-01,0.8319099E+07,0.8987199E-01,0.1138104E+01,-.5238373E-02,0.5741831E-03,-.9280844E-02,0.4916952E-01,0.1238591E+01,0.7062629E+00,0.4416589E-03,0.1186627E+01,0.1396197E+01,-.2890503E+00,0.1030977E-01,0.8009669E-02,-.5643268E-03,0.2053598E-02
0.2010619E+02,0.3015929E+02,0.1000000E+01,0.4000000E+01,0.5000000E+01,-.8802703E+00,0.8563800E+00,0.2860172E+00,0.3874146E+02,0.3939987E+02,0.4004609E+02,0.1052254E-01,0.8441226E+07,0.1102951E+00,0.1396735E+01,-.4173547E-02,0.3282050E-03,-.9245395E-02,0.4773660E-01,0.1158728E+01,0.6814385E+00,0.1301995E-02,0.1135378E+01,0.1327918E+01,-.2089068E+00,0.1186552E-01,0.5034714E-02,-.1730238E-02,0.1869966E-02
0.2010619E+02,0.3015929E+02,0.1000000E+01,0.5000000E+01,0.5000000E+01,-.9404446E+00,0.1101060E+01,0.3055690E+00,0.3864450E+02,0.3925862E+02,0.3986217E+02,0.8132032E-02,0.8547794E+07,0.1196866E+00,0.1515665E+01,-.3533484E-02,-.1194682E-04,-.8885503E-02,0.4796561E-01,0.1143154E+01,0.7046550E+00,0.1285145E-02,0.1126602E+01,0.1331062E+01,-.1778004E+00,0.1292097E-01,0.1187353E-02,-.2362209E-02,0.1726014E-02
0.2010619E+02,0.3015929E+02,0.1000000E+01,0.6000000E+01,0.5000000E+01,-.9247398E+00,0.1345740E+01,0.3004662E+00,0.3865019E+02,0.3927510E+02,0.3988906E+02,0.8683901E-02,0.8518731E+07,0.1172077E+00,0.1484273E+01,-.3648768E-02,-.2994342E-03,-.9015180E-02,0.4788058E-01,0.1146562E+01,0.6983981E+00,0.1307004E-02,0.1128441E+01,0.1329689E+01,-.1851844E+00,0.1263126E-01,-.2870789E-02,-.2198566E-02,0.1761452E-02
0.2010619E+02,0.3015929E+02,0.1000000E+01,0.7000000E+01,0.5000000E+01,-.8360258E+00,0.1590420E+01,0.2716412E+00,0.3937855E+02,0.4007626E+02,0.4075996E+02,0.1276345E-01,0.8417279E+07,0.1042027E+00,0.1319583E+01,-.4543898E-02,-.5892771E-03,-.9503638E-02,0.4832136E-01,0.1182047E+01,0.6816743E+00,0.3923713E-03,0.1152556E+01,0.1343355E+01,-.2394004E+00,0.1141692E-01,-.6040838E-02,-.1314484E-02,0.2002155E-02
0.2010619E+02,0.3015929E+02,0.1000000E+01,0.8000000E+01,0.5000000E+01,-.6765136E+00,0.1835100E+01,0.2198126E+00,0.4347365E+02,0.4436153E+02,0.4522330E+02,0.2769331E-01,0.8476419E+07,0.8362951E-01,0.1059052E+01,-.5647448E-02,-.6672705E-03,-.9277464E-02,0.5212933E-01,0.1305826E+01,0.8136553E+00,0.1028750E-03,0.1234708E+01,0.1502484E+01,-.3312953E+00,0.1058766E-01,-.8498775E-02,-.3651584E-03,0.2080210E-02
0.2010619E+02,0.3015929E+02,0.1000000E+01,0.9000000E+01,0.5000000E+01,-.4444182E+00,0.2079780E+01,0.1444002E+00,0.5686389E+02,0.5788766E+02,0.5885627E+02,0.8678363E-01,0.7479382E+07,0.5817568E-01,0.7367144E+00,-.7739840E-02,0.1348499E-02,-.8834151E-02,0.4427829E-01,0.1364650E+01,0.1234647E+01,-.2059593E-02,0.1188556E+01,0.1771177E+01,-.4995538E+00,0.7990643E-02,-.8547316E-02,0.7502241E-03,0.1488131E-02
0.2010619E+02,0.3015929E+02,0.1000000E+01,0.1000000E+02,0.5000000E+01,-.1547188E+00,0.2324460E+01,0.5027119E-01,0.9585837E+02,0.9561057E+02,0.9538283E+02,0.2231038E+00,0.6312207E+07,0.4469638E-01,0.5660178E+00,-.7954196E-02,0.6181061E-02,-.5009348E-02,0.5949538E-02,0.2769857E+00,0.1800036E+01,-.1502958E-03,0.1892328E+00,0.1764333E+01,-.4516421E+00,0.5152212E-02,-.6327999E-02,0.4570560E-03,0.3297680E-03
0.2010619E+02,0.3015929E+02,0.2000000E+01,0.1000000E+01,0.5000000E+01,0.1792480E+00,0.1223400E+00,-.5824121E-01,-.4289161E+02,-.4163884E+02,-.4033540E+02,0.1333794E+00,0.8646638E+07,0.6122636E-01,0.7753471E+00,-.1780533E-01,-.1895562E-01,-.1910646E-01,-.4075992E-01,-.5476023E+00,0.1043385E+01,0.7305921E-03,-.9464126E+00,-.1102509E+01,0.4159269E+00,0.6501623E-02,-.8596298E-02,0.1952772E-02,-.7291037E-03
0.2010619E+02,0.3015929E+02,0.2000000E+01,0.2000000E+01,0.5000000E+01,0.5012168E+00,0.3670200E+00,-.1628552E+00,-.2965021E+02,-.2870534E+02,-.2774309E+02,0.2970375E-01,0.1179757E+08,0.9610507E-01,0.1217038E+01,-.4290820E-01,-.2714774E-01,-.3006401E-01,-.4606506E-01,-.6994837E+00,0.6322959E+00,-.2088175E-01,-.7839229E+00,-.9172132E+00,0.2186220E+00,0.1061430E-01,-.1219511E-01,0.4945125E-03,-.1954595E-02
0.2010619E+02,0.3015929E+02,0.2000000E+01,0.3000000E+01,0.5000000E+01,0.7373227E+00,0.6117000E+00,-.2395707E+00,-.2608871E+02,-.2540123E+02,-.2470583E+02,0.1176095E-01,0.1171919E+08,0.1266035E+00,0.1603258E+01,-.6859894E-01,-.1835220E-01,-.1136677E-01,-.4609909E-01,-.7592835E+00,0.5017762E+00,-.1104014E-02,-.7897491E+00,-.9011198E+00,0.1275694E+00,0.1287314E-01,-.1025872E-01,-.1743118E-02,-.1797646E-02
0.2010619E+02,0.3015929E+02,0.2000000E+01,0.4000000E+01,0.5000000E+01,0.8802703E+00,0.8563800E+00,-.2860172E+00,-.2571541E+02,-.2513588E+02,-.2455079E+02,0.8025283E-02,0.1123534E+08,0.1468037E+00,0.1859065E+01,-.8051370E-01,-.7272922E-02,0.2576621E-02,-.5047964E-01,-.8822254E+00,0.4739596E+00,-.1624812E-02,-.9020373E+00,-.1000003E+01,0.5433740E-01,0.1528446E-01,-.6716858E-02,-.3986988E-02,-.8604496E-03
0.2010619E+02,0.3015929E+02,0.2000000E+01,0.5000000E+01,0.5000000E+01,0.9404446E+00,0.1101060E+01,-.3055690E+00,-.2614375E+02,-.2559422E+02,-.2503959E+02,0.7003688E-02,0.1112630E+08,0.1557910E+00,0.1972878E+01,-.8100135E-01,-.1286384E-02,0.3980740E-02,-.4970782E-01,-.8801735E+00,0.4848941E+00,-.7503117E-04,-.8969499E+00,-.1003279E+01,0.5708409E-01,0.1610549E-01,-.1516342E-02,-.4234220E-02,-.9392170E-03
0.2010619E+02,0.3015929E+02,0.2000000E+01,0.6000000E+01,0.5000000E+01,0.9247398E+00,0.1345740E+01,-.3004662E+00,-.2600123E+02,-.2544424E+02,-.2488206E+02,0.7253968E-02,0.1114893E+08,0.1533961E+00,0.1942549E+01,-.8152025E-01,0.3332636E-02,0.3799505E-02,-.5004131E-01,-.8836085E+00,0.4808766E+00,-.4808435E-03,-.9011354E+00,-.1004502E+01,0.5460644E-01,0.1590241E-01,0.3714655E-02,-.4204545E-02,-.8895758E-03
0.2010619E+02,0.3015929E+02,0.2000000E+01,0.7000000E+01,0.5000000E+01,0.8360258E+00,0.1590420E+01,-.2716412E+00,-.2582366E+02,-.2521262E+02,-.2459538E+02,0.8964952E-02,0.1136394E+08,0.1406813E+00,0.1781533E+01,-.7986826E-01,0.1067927E-01,0.7538316E-03,-.4918940E-01,-.8465839E+00,0.4815314E+00,-.1474845E-02,-.8690347E+00,-.9710547E+00,0.7503088E-01,0.1451705E-01,0.7959108E-02,-.3348665E-02,-.1142426E-02
0.2010619E+02,0.3015929E+02,0.2000000E+01,0.8000000E+01,0.5000000E+01,0.6765136E+00,0.1835100E+01,-.2198126E+00,-.2764504E+02,-.2686863E+02,-.2608142E+02,0.1478160E-01,0.1209465E+08,0.1193274E+00,0.1511116E+01,-.6523178E-01,0.2236127E-01,-.1813345E-01,-.4467449E-01,-.7030421E+00,0.5666003E+00,0.2545590E-02,-.7415849E+00,-.8832182E+00,0.1876956E+00,0.1263208E-01,0.1017129E-01,-.5575632E-03,-.2402292E-02
0.2010619E+02,0.3015929E+02,0.2000000E+01,0.9000000E+01,0.5000000E+01,0.4444182E+00,0.2079780E+01,-.1444002E+00,-.3291551E+02,-.3186636E+02,-.3079276E+02,0.3915095E-01,0.1166033E+08,0.9069569E-01,0.1148535E+01,-.3939116E-01,0.2705723E-01,-.3534368E-01,-.4982305E-01,-.7451215E+00,0.7387372E+00,0.5698633E-02,-.8578550E+00,-.1022827E+01,0.2340169E+00,0.1095470E-01,0.1199666E-01,0.2508354E-03,-.1699164E-02
0.2010619E+02,0.3015929E+02,0.2000000E+01,0.1000000E+02,0.5000000E+01,0.1547188E+00,0.2324460E+01,-.5027119E-01,-.4754713E+02,-.4628456E+02,-.4496099E+02,0.1385953E+00,0.8757829E+07,0.6201370E-01,0.7853175E+00,-.1618757E-01,0.1696754E-01,-.1888416E-01,-.4069278E-01,-.5332108E+00,0.1174467E+01,-.1311376E-02,-.9328577E+00,-.1217372E+01,0.4262526E+00,0.7149313E-02,0.8405040E-02,0.1548815E-02,-.5982789E-03
0.2031563E+02,0.3047345E+02,0.1000000E+01,0.1000000E+01,0.5000000E+01,-.1524775E+00,0.1223400E+00,0.1107814E+00,0.1247270E+03,0.1233733E+03,0.1221102E+03,0.2644073E+00,0.5889967E+07,0.4170653E-01,0.5281554E+00,-.7121773E-02,-.3902866E-02,-.2224885E-04,-.1718811E-01,0.4959542E-01,0.1586203E+01,-.3126717E-02,-.5858813E+00,0.1297364E+01,-.9139737E+00,0.4782102E-02,0.4693773E-02,0.1398490E-02,0.7438217E-03
0.2031563E+02,0.3047345E+02,0.1000000E+01,0.2000000E+01,0.5000000E+01,-.4263605E+00,0.3670200E+00,0.3097690E+00,0.6783002E+02,0.6869142E+02,0.6949118E+02,0.1230458E+00,0.5361394E+07,0.4367484E-01,0.5530814E+00,-.4709024E-02,0.2488670E-02,-.3967797E-02,0.2555445E-01,0.1127863E+01,0.1502576E+01,-.1889065E-02,0.9569367E+00,0.1809710E+01,-.5047367E+00,0.4328537E-02,0.4969292E-02,-.9345686E-03,0.9427917E-03
0.2031563E+02,0.3047345E+02,0.1000000E+01,0.3000000E+01,0.5000000E+01,-.6272042E+00,0.6117000E+00,0.4556905E+00,0.4755402E+02,0.4849444E+02,0.4940121E+02,0.2550205E-01,0.6285160E+07,0.6789916E-01,0.8598488E+00,-.1516711E-02,0.3325808E-02,-.5315909E-02,0.3909499E-01,0.1305110E+01,0.9687440E+00,-.9013730E-03,0.1248818E+01,0.1590371E+01,-.3354059E+00,0.6280649E-02,0.5207705E-02,-.2394295E-02,0.1360588E-02
0.2031563E+02,0.3047345E+02,0.1000000E+01,0.4000000E+01,0.5000000E+01,-.7488027E+00,0.8563800E+00,0.5440370E+00,0.4287496E+02,0.4365812E+02,0.4442137E+02,0.9983113E-02,0.6644281E+07,0.8681579E-01,0.1099402E+01,-.4984752E-03,0.2240581E-02,-.5959894E-02,0.4045133E-01,0.1240025E+01,0.8435967E+00,0.4141448E-03,0.1222304E+01,0.1479503E+01,-.2457371E+00,0.7466393E-02,0.3475395E-02,-.3603981E-02,0.1363185E-02
0.2031563E+02,0.3047345E+02,0.1000000E+01,0.5000000E+01,0.5000000E+01,-.7999900E+00,0.1101060E+01,0.5812267E+00,0.4192524E+02,0.4265550E+02,0.4336900E+02,0.6780528E-02,0.6827747E+07,0.9560242E-01,0.1210672E+01,-.5050515E-03,0.5430406E-03,-.6163518E-02,0.4056397E-01,0.1201827E+01,0.8489249E+00,0.3935523E-03,0.1192772E+01,0.1459095E+01,-.1900099E+00,0.8066183E-02,0.8304465E-03,-.4388696E-02,0.1177230E-02
0.2031563E+02,0.3047345E+02,0.1000000E+01,0.6000000E+01,0.5000000E+01,-.7866307E+00,0.1345740E+01,0.5715206E+00,0.4213312E+02,0.4287646E+02,0.4360231E+02,0.7488524E-02,0.6779603E+07,0.9327933E-01,0.1181253E+01,-.5062211E-03,-.1012534E-02,-.6177570E-02,0.4060967E-01,0.1213551E+01,0.8470388E+00,0.3989388E-03,0.1202596E+01,0.1465659E+01,-.2049948E+00,0.7915642E-02,-.2004209E-02,-.4180424E-02,0.1235365E-02
0.2031563E+02,0.3047345E+02,0.1000000E+01,0.7000000E+01,0.5000000E+01,-.7111660E+00,0.1590420E+01,0.5166923E+00,0.4423555E+02,0.4506277E+02,0.4586672E+02,0.1316033E-01,0.6553490E+07,0.8112974E-01,0.1027396E+01,-.7823606E-03,-.2548945E-02,-.6004175E-02,0.4023259E-01,0.1258658E+01,0.8586554E+00,-.8517885E-03,0.1232537E+01,0.1496856E+01,-.2844843E+00,0.7119830E-02,-.4080264E-02,-.3144676E-02,0.1442650E-02
0.2031563E+02,0.3047345E+02,0.1000000E+01,0.8000000E+01,0.5000000E+01,-.5754768E+00,0.1835100E+01,0.4181084E+00,0.5213308E+02,0.5313169E+02,0.5408595E+02,0.3725934E-01,0.6324746E+07,0.6240081E-01,0.7902198E+00,-.2566518E-02,-.2969521E-02,-.5369684E-02,0.3894001E-01,0.1313339E+01,0.1109913E+01,-.1860741E-02,0.1236082E+01,0.1675923E+01,-.3847696E+00,0.6227259E-02,-.5277908E-02,-.2186942E-02,0.1345694E-02
0.2031563E+02,0.3047345E+02,0.1000000E+01,0.9000000E+01,0.5000000E+01,-.3780447E+00,0.2079780E+01,0.2746656E+00,0.7722196E+02,0.7777723E+02,0.7828690E+02,0.1513634E+00,0.5491909E+07,0.4271684E-01,0.5409496E+00,-.5991615E-02,-.1444491E-02,-.3676445E-02,0.1916833E-01,0.8247328E+00,0.1667496E+01,-.7283493E-03,0.7007374E+00,0.1804304E+01,-.4530069E+00,0.4188470E-02,-.4694535E-02,-.1119644E-02,0.7273184E-03
0.2031563E+02,0.3047345E+02,0.1000000E+01,0.1000000E+02,0.5000000E+01,-.1316117E+00,0.2324460E+01,0.9562149E-01,0.1254558E+03,0.1240881E+03,0.1228106E+03,0.2159273E+00,0.6557064E+07,0.4643020E-01,0.5879742E+00,-.6987589E-02,0.4117296E-02,0.1745571E-02,-.1965554E-01,-.6809526E-01,0.1577559E+01,-.3222088E-02,-.6018249E+00,0.1344662E+01,-.8277755E+00,0.5522412E-02,-.5204219E-02,0.9425691E-03,0.6531563E-03
0.2031563E+02,0.3047345E+02,0.2000000E+01,0.1000000E+01,0.5000000E+01,0.1524775E+00,0.1223400E+00,-.1107814E+00,-.2807292E+02,-.2686850E+02,-.2563786E+02,0.7067562E-01,0.1073498E+08,0.7601383E-01,0.9626098E+00,-.1829592E-01,-.1963533E-01,-.1283263E-01,-.3904718E-01,-.5204813E+00,0.5506528E+00,0.2759981E-02,-.7302687E+00,-.7131578E+00,0.2559791E+00,0.6656733E-02,-.8570836E-02,-.3028884E-03,-.6936501E-03
0.2031563E+02,0.3047345E+02,0.2000000E+01,0.2000000E+01,0.5000000E+01,0.4263605E+00,0.3670200E+00,-.3097690E+00,-.2161085E+02,-.2075414E+02,-.1988762E+02,0.2208667E-01,0.1387215E+08,0.1130049E+00,0.1431051E+01,-.3792811E-01,-.3034563E-01,-.3158151E-01,-.6466686E-01,-.8739633E+00,0.3694345E+00,-.5115784E-02,-.9359067E+00,-.9481637E+00,0.3576527E-01,0.1199458E-01,-.1743013E-01,-.7666049E-02,-.4396464E-03
0.2031563E+02,0.3047345E+02,0.2000000E+01,0.3000000E+01,0.5000000E+01,0.6272042E+00,0.6117000E+00,-.4556905E+00,-.2011145E+02,-.1947607E+02,-.1883566E+02,0.9837319E-02,0.1323386E+08,0.1429667E+00,0.1810475E+01,-.5314968E-01,-.2261658E-01,-.2393428E-01,-.6552061E-01,-.9683774E+00,0.3219681E+00,-.4294868E-02,-.9939984E+00,-.1020316E+01,-.1932429E-01,0.1466718E-01,-.1481233E-01,-.1121032E-01,0.3531248E-03
0.2031563E+02,0.3047345E+02,0.2000000E+01,0.4000000E+01,0.5000000E+01,0.7488027E+00,0.8563800E+00,-.5440370E+00,-.2004420E+02,-.1949845E+02,-.1894900E+02,0.6836028E-02,0.1242311E+08,0.1623234E+00,0.2055601E+01,-.6490147E-01,-.1004144E-01,-.8533221E-02,-.6661202E-01,-.1059572E+01,0.2934568E+00,-.3671659E-02,-.1076506E+01,-.1096757E+01,-.7703838E-01,0.1615693E-01,-.9006655E-02,-.1373411E-01,0.1498431E-02
0.2031563E+02,0.3047345E+02,0.2000000E+01,0.5000000E+01,0.5000000E+01,0.7999900E+00,0.1101060E+01,-.5812267E+00,-.2029591E+02,-.1977242E+02,-.1924546E+02,0.6276475E-02,0.1218703E+08,0.1706434E+00,0.2160962E+01,-.7174605E-01,-.2146282E-02,-.2572671E-02,-.6558772E-01,-.1065165E+01,0.3174100E+00,-.3508396E-02,-.1080486E+01,-.1109742E+01,-.6163267E-01,0.1712647E-01,-.2012293E-02,-.1396402E-01,0.1220631E-02
